A photon of wavelength 192 nm has an energy of ___ J.,1.04 x 10<sup>-18</sup>,8.01 x 10<sup>-19</sup>,6.45 x 10<sup>-19</sup>,7.76 x 10<sup>-19</sup>,4.50 x 10<sup>-19</sup>
A photon of wavelength 248 nm has an energy of ___ J.,8.01 x 10<sup>-19</sup>,6.45 x 10<sup>-19</sup>,7.76 x 10<sup>-19</sup>,4.50 x 10<sup>-19</sup>,3.78 x 10<sup>-19</sup>
A photon of wavelength 308 nm has an energy of ___ J.,6.45 x 10<sup>-19</sup>,7.76 x 10<sup>-19</sup>,4.50 x 10<sup>-19</sup>,3.78 x 10<sup>-19</sup>,3.69 x 10<sup>-19</sup>
A photon of wavelength 256 nm has an energy of ___ J.,7.76 x 10<sup>-19</sup>,4.50 x 10<sup>-19</sup>,3.78 x 10<sup>-19</sup>,3.69 x 10<sup>-19</sup>,8.14 x 10<sup>-19</sup>
A photon of wavelength 441 nm has an energy of ___ J.,4.50 x 10<sup>-19</sup>,3.78 x 10<sup>-19</sup>,3.69 x 10<sup>-19</sup>,8.14 x 10<sup>-19</sup>,2.93 x 10<sup>-19</sup>
A photon of wavelength 526 nm has an energy of ___ J.,3.78 x 10<sup>-19</sup>,3.69 x 10<sup>-19</sup>,8.14 x 10<sup>-19</sup>,2.93 x 10<sup>-19</sup>,3.36 x 10<sup>-19</sup>
A photon of wavelength 539 nm has an energy of ___ J.,3.69 x 10<sup>-19</sup>,8.14 x 10<sup>-19</sup>,2.93 x 10<sup>-19</sup>,3.36 x 10<sup>-19</sup>,1.04 x 10<sup>-18</sup>
A photon of wavelength 244 nm has an energy of ___ J.,8.14 x 10<sup>-19</sup>,2.93 x 10<sup>-19</sup>,3.36 x 10<sup>-19</sup>,1.04 x 10<sup>-18</sup>,8.01 x 10<sup>-19</sup>
A photon of wavelength 677 nm has an energy of ___ J.,2.93 x 10<sup>-19</sup>,3.36 x 10<sup>-19</sup>,1.04 x 10<sup>-18</sup>,8.01 x 10<sup>-19</sup>,6.45 x 10<sup>-19</sup>
A photon of wavelength 592 nm has an energy of ___ J.,3.36 x 10<sup>-19</sup>,1.04 x 10<sup>-18</sup>,8.01 x 10<sup>-19</sup>,6.45 x 10<sup>-19</sup>,7.76 x 10<sup>-19</sup>
A photon of wavelength 192 nm has an frequency of ___ s<sup>-1</sup>.,1.56 x 10<sup>+15</sup>,1.21 x 10<sup>+15</sup>,9.73 x 10<sup>+14</sup>,1.17 x 10<sup>+15</sup>,6.80 x 10<sup>+14</sup>
A photon of wavelength 248 nm has an frequency of ___ s<sup>-1</sup>.,1.21 x 10<sup>+15</sup>,9.73 x 10<sup>+14</sup>,1.17 x 10<sup>+15</sup>,6.80 x 10<sup>+14</sup>,5.70 x 10<sup>+14</sup>
A photon of wavelength 308 nm has an frequency of ___ s<sup>-1</sup>.,9.73 x 10<sup>+14</sup>,1.17 x 10<sup>+15</sup>,6.80 x 10<sup>+14</sup>,5.70 x 10<sup>+14</sup>,5.56 x 10<sup>+14</sup>
A photon of wavelength 256 nm has an frequency of ___ s<sup>-1</sup>.,1.17 x 10<sup>+15</sup>,6.80 x 10<sup>+14</sup>,5.70 x 10<sup>+14</sup>,5.56 x 10<sup>+14</sup>,1.23 x 10<sup>+15</sup>
A photon of wavelength 441 nm has an frequency of ___ s<sup>-1</sup>.,6.80 x 10<sup>+14</sup>,5.70 x 10<sup>+14</sup>,5.56 x 10<sup>+14</sup>,1.23 x 10<sup>+15</sup>,4.43 x 10<sup>+14</sup>
A photon of wavelength 526 nm has an frequency of ___ s<sup>-1</sup>.,5.70 x 10<sup>+14</sup>,5.56 x 10<sup>+14</sup>,1.23 x 10<sup>+15</sup>,4.43 x 10<sup>+14</sup>,5.06 x 10<sup>+14</sup>
A photon of wavelength 539 nm has an frequency of ___ s<sup>-1</sup>.,5.56 x 10<sup>+14</sup>,1.23 x 10<sup>+15</sup>,4.43 x 10<sup>+14</sup>,5.06 x 10<sup>+14</sup>,1.56 x 10<sup>+15</sup>
A photon of wavelength 244 nm has an frequency of ___ s<sup>-1</sup>.,1.23 x 10<sup>+15</sup>,4.43 x 10<sup>+14</sup>,5.06 x 10<sup>+14</sup>,1.56 x 10<sup>+15</sup>,1.21 x 10<sup>+15</sup>
A photon of wavelength 677 nm has an frequency of ___ s<sup>-1</sup>.,4.43 x 10<sup>+14</sup>,5.06 x 10<sup>+14</sup>,1.56 x 10<sup>+15</sup>,1.21 x 10<sup>+15</sup>,9.73 x 10<sup>+14</sup>
A photon of wavelength 592 nm has an frequency of ___ s<sup>-1</sup>.,5.06 x 10<sup>+14</sup>,1.56 x 10<sup>+15</sup>,1.21 x 10<sup>+15</sup>,9.73 x 10<sup>+14</sup>,1.17 x 10<sup>+15</sup>
Light with a frequency of 1.56 x 10<sup>15</sup> s<sup>-1</sup> has a wavelength of ___ nm.,192,248,308,256,441
Light with a frequency of 1.21 x 10<sup>15</sup> s<sup>-1</sup> has a wavelength of ___ nm.,248,308,256,441,526
Light with a frequency of 9.73 x 10<sup>14</sup> s<sup>-1</sup> has a wavelength of ___ nm.,308,256,441,526,539
Light with a frequency of 1.17 x 10<sup>15</sup> s<sup>-1</sup> has a wavelength of ___ nm.,256,441,526,539,244
Light with a frequency of 6.80 x 10<sup>14</sup> s<sup>-1</sup> has a wavelength of ___ nm.,441,526,539,244,677
Light with a frequency of 5.70 x 10<sup>14</sup> s<sup>-1</sup> has a wavelength of ___ nm.,526,539,244,677,592
Light with a frequency of 5.56 x 10<sup>14</sup> s<sup>-1</sup> has a wavelength of ___ nm.,539,244,677,592,192
Light with a frequency of 1.23 x 10<sup>15</sup> s<sup>-1</sup> has a wavelength of ___ nm.,244,677,592,192,248
Light with a frequency of 4.43 x 10<sup>14</sup> s<sup>-1</sup> has a wavelength of ___ nm.,677,592,192,248,308
Light with a frequency of 5.06 x 10<sup>14</sup> s<sup>-1</sup> has a wavelength of ___ nm.,592,192,248,308,256
Light with a frequency of 1.56 x 10<sup>15</sup> s<sup>-1</sup> has a photon energy of ___ J.,1.04 x 10<sup>-18</sup>,8.01 x 10<sup>-19</sup>,6.45 x 10<sup>-19</sup>,7.76 x 10<sup>-19</sup>,4.50 x 10<sup>-19</sup>
Light with a frequency of 1.21 x 10<sup>15</sup> s<sup>-1</sup> has a photon energy of ___ J.,8.01 x 10<sup>-19</sup>,6.45 x 10<sup>-19</sup>,7.76 x 10<sup>-19</sup>,4.50 x 10<sup>-19</sup>,3.78 x 10<sup>-19</sup>
Light with a frequency of 9.73 x 10<sup>14</sup> s<sup>-1</sup> has a photon energy of ___ J.,6.45 x 10<sup>-19</sup>,7.76 x 10<sup>-19</sup>,4.50 x 10<sup>-19</sup>,3.78 x 10<sup>-19</sup>,3.69 x 10<sup>-19</sup>
Light with a frequency of 1.17 x 10<sup>15</sup> s<sup>-1</sup> has a photon energy of ___ J.,7.76 x 10<sup>-19</sup>,4.50 x 10<sup>-19</sup>,3.78 x 10<sup>-19</sup>,3.69 x 10<sup>-19</sup>,8.14 x 10<sup>-19</sup>
Light with a frequency of 6.80 x 10<sup>14</sup> s<sup>-1</sup> has a photon energy of ___ J.,4.50 x 10<sup>-19</sup>,3.78 x 10<sup>-19</sup>,3.69 x 10<sup>-19</sup>,8.14 x 10<sup>-19</sup>,2.93 x 10<sup>-19</sup>
